date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:00	527901/527901	---M--	200	added ('OK')	image/jpeg	etag:%22b5918ab1056f925ceadbef8fc3e9341d-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/3.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:34:00	473727/473727	---M--	200	added ('OK')	image/jpeg	etag:%22eb67a27d5b3dc496fd0b75fb26a3390a-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/4.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:34:01	460907/460907	---M--	200	added ('OK')	image/jpeg	etag:%227edae68ca43a3531ffcaf16d52755a35-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/5.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/5.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:34:01	395353/395353	---M--	200	added ('OK')	image/jpeg	etag:%22e99dd4c0c13d41fdbe8fc7f29bbedfdf-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/6.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/6.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:34:02	357620/357620	---M--	200	added ('OK')	image/jpeg	etag:%229b24a17b3ec5fa3b0f6ffe6427f661b9-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/7.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/7.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:34:03	541718/541718	---M--	200	added ('OK')	image/jpeg	etag:%22402e61ed80648920c9444cd36f6cbc3d-ssl%22	https://lala-html.netlify.app/assets/img/others/portfolio2/8.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfolio2/8.jpg	(from https://lala-html.netlify.app/portfolio_2)
14:34:03	165994/165994	---M--	200	added ('OK')	image/jpeg	etag:%22c82504faeb3cb7ec1389c6eec491285d-ssl%22	https://lala-html.netlify.app/assets/img/others/portfollio-details.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/portfollio-details.jpg	(from https://lala-html.netlify.app/portfolio_details)
14:34:04	16279/16279	---M--	200	added ('OK')	image/jpeg	etag:%22c7291e0f130dfbbd1a4b8d303de6d4ae-ssl%22	https://lala-html.netlify.app/assets/img/others/resent_post1.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/resent_post1.jpg	(from https://lala-html.netlify.app/blog_list_left_sidebar)
14:34:04	11271/11271	---M--	200	added ('OK')	image/jpeg	etag:%2287e0383bf50ef94fea72d86486ea90cb-ssl%22	https://lala-html.netlify.app/assets/img/others/resent_post2.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/resent_post2.jpg	(from https://lala-html.netlify.app/blog_list_left_sidebar)
14:34:05	13258/13258	---M--	200	added ('OK')	image/jpeg	etag:%228ec558d326fb994d36e36372e3da4f98-ssl%22	https://lala-html.netlify.app/assets/img/others/resent_post3.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/resent_post3.jpg	(from https://lala-html.netlify.app/blog_list_left_sidebar)
14:34:06	8723/8723	---M--	200	added ('OK')	image/jpeg	etag:%2224f1d24748876faa0ad34cfc796cf9f4-ssl%22	https://lala-html.netlify.app/assets/img/others/resent_post4.jpg	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/assets/img/others/resent_post4.jpg	(from https://lala-html.netlify.app/blog_list_left_sidebar)
14:34:06	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1607045424-ssl-df	https://lala-html.netlify.app/%22assets/img/seo/post1.jpg%22	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/_assets/img/seo/post1.10c.delayed	(from https://lala-html.netlify.app/blog_list_left_sidebar)
14:34:08	18728/18728	---MCZ	200	added ('OK')	text/html	etag:%22309191a125588a2c2cc4a080c3c2d911-ssl-df%22	https://lala-html.netlify.app/07_creative_blog_details	E:/My%20Project/Template/landing-lala/lala-html.netlify.app/07_creative_blog_details.html	(from https://lala-html.netlify.app/07_creative_blog)
